transaction_id,posting_date_raw,invoice_date_raw,fiscal_period,entity_code,account_code_raw,cost_center_raw,vendor_name_raw,invoice_number,po_number,currency_code,amount_raw,tax_code,narrative,source_system,posting_date,invoice_date,amount,amount_is_negative,narrative_lower,processing_timestamp,source_file
TXN002268,2025-11-24,2025-11-23,2025-11,AUS01,5210,CC4000,BCG,INV59955,,USD,14037.84,EXPORT,Payment for services,Workday,2025-11-24,2025-11-23,14037.84,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002269,12-01-2026,08-01-2026,2026-01,AUS01,5700,CC3200,KPMG Australia,INV39865,PO5213,USD,25816.97,EXPORT,Payment for license,Workday,2026-01-12,2026-01-08,25816.97,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002270,03/20/2025,03/19/2025,2025-03,AUS01,5200,CC4000,WeWork Australia,INV64363,PO7029,NZD,35475.6,INPUT,Payment for goods,SAP,2025-03-20,2025-03-19,35475.6,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002271,2026-02-16,2026-02-07,2026-02,AUS01,5500,CC2000,Microsoft,INV12057,PO8663,AUD,6817.8,GST,Payment for goods,Manual Entry,2026-02-16,2026-02-07,6817.8,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002272,22-02-2026,18-02-2026,2026-02,AUS01,5700,CC1200,WeWork Australia,INV36855,PO4045,GBP,29590.85,EXPORT,Payment for goods,Oracle,2026-02-22,2026-02-18,29590.85,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002273,10-04-2025,05-04-2025,2025-04,AUS01,5600,CC2000,Salesforce,INV22587,PO1546,GBP,30072.18,GST,Payment for license,SAP,2025-04-10,2025-04-05,30072.18,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002274,10-11-2025,03-11-2025,2025-11,AUS01,5800,CC1000,Optus Pty,INV64178,PO8328,USD,43929.7,GST-FREE,Payment for license,API Import,2025-11-10,2025-11-03,43929.7,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002275,21/12/2025,13/12/2025,2025-12,AUS01,5510,CC3000,Regus Australia,INV17638,PO1380,NZD,4202.32,EXPORT,Payment for license,Oracle,2025-12-21,2025-12-13,4202.32,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002276,2026-02-16,2026-02-09,2026-02,AUS01,5300,CC3000,GCP,INV42364,PO7856,AUD,12921.83,EXPORT,Payment for consulting,API Import,2026-02-16,2026-02-09,12921.83,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002277,02/27/2026,02/22/2026,2026-02,AUS01,5500,CC2000,ServiceNow Inc,INV52674,,GBP,34588.3,GST,Payment for license,SAP,2026-02-27,2026-02-22,34588.3,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002278,01/22/2026,01/15/2026,2026-01,AUS01,5410,CC3000,Google,INV68898,PO9661,USD,19968.34,INPUT,Payment for license,API Import,2026-01-22,2026-01-15,19968.34,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002279,08-07-2025,03-07-2025,2025-07,AUS01,5210,CC2100,WeWork Australia,INV76599,PO4511,AUD,27319.73,EXPORT,Payment for license,SAP,2025-07-08,2025-07-03,27319.73,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002280,13/01/2026,07/01/2026,2026-01,AUS01,5010,CC1200,Accenture Pty,INV46755,PO3709,AUD,23066.53,EXPORT,Payment for subscription,Oracle,2026-01-13,2026-01-07,23066.53,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002281,10/01/2026,04/01/2026,2026-01,AUS01,5220,CC4000,DHL Express,INV34466,PO6827,NZD,8038.5,GST,Payment for consulting,SAP,2026-01-10,2026-01-04,8038.5,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002282,27/01/2026,18/01/2026,2026-01,AUS01,5420,CC1100,AWS,INV64998,PO7254,AUD,9510.01,INPUT,Payment for consulting,SAP,2026-01-27,2026-01-18,9510.01,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002283,2026-02-10,2026-02-06,2026-02,AUS01,5500,CC3100,Deloitte Touche,INV86393,,GBP,12501.59,EXPORT,Payment for services,Manual Entry,2026-02-10,2026-02-06,12501.59,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002284,03/04/2025,31/03/2025,2025-04,AUS01,5100,CC3000,Microsoft,INV51026,PO7697,USD,32743.4,EXPORT,Payment for license,SAP,2025-04-03,2025-03-31,32743.4,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002285,2026-02-21,2026-02-20,2026-02,AUS01,5900,CC2100,Atlassian Pty,INV38161,,NZD,23498.91,GST-FREE,Payment for goods,API Import,2026-02-21,2026-02-20,23498.91,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002286,14-03-2025,13-03-2025,2025-03,AUS01,5100,CC2000,Robert Half International,INV13396,,NZD,14272.84,GST,Payment for subscription,Manual Entry,2025-03-14,2025-03-13,14272.84,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002287,2026-01-07,2026-01-05,2026-01,AUS01,5000,CC1100,Oracle,INV22409,PO2517,NZD,36498.04,EXPORT,Payment for subscription,API Import,2026-01-07,2026-01-05,36498.04,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002288,02-01-2026,31-12-2025,2026-01,AUS01,5610,CC2100,Atlassian Pty,INV14742,PO6505,USD,41109.29,INPUT,Payment for services,API Import,2026-01-02,2025-12-31,41109.29,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002289,04/01/2026,25/12/2025,2026-01,AUS01,5410,CC4000,Optus Pty,INV20066,PO9786,AUD,22624.82,EXPORT,Payment for services,Workday,2026-01-04,2025-12-25,22624.82,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002290,20/01/2026,10/01/2026,2026-01,AUS01,5920,CC2000,Adobe,INV88664,PO3518,NZD,875.54,GST,Payment for license,Oracle,2026-01-20,2026-01-10,875.54,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002291,07/12/2025,05/12/2025,2025-12,AUS01,5810,CC2000,PWC,INV15516,PO5344,NZD,7427.38,GST-FREE,Payment for services,SAP,2025-12-07,2025-12-05,7427.38,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002292,27/01/2026,19/01/2026,2026-01,AUS01,5920,CC1100,Seek Limited,INV60509,,GBP,16408.37,INPUT,Payment for consulting,Workday,2026-01-27,2026-01-19,16408.37,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002293,2026-01-18,2026-01-11,2026-01,AUS01,5400,CC1100,Salesforce,INV14302,PO1975,USD,40739.68,GST-FREE,Payment for consulting,API Import,2026-01-18,2026-01-11,40739.68,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002294,01/27/2026,01/25/2026,2026-01,AUS01,5410,CC3000,Hays,INV82662,PO2039,AUD,7644.02,GST,Payment for license,SAP,2026-01-27,2026-01-25,7644.02,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002295,04/02/2026,31/01/2026,2026-02,AUS01,5920,CC4100,ServiceNow Inc,INV56815,PO9322,USD,2762.0,INPUT,Payment for consulting,API Import,2026-02-04,2026-01-31,2762.0,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002296,24/01/2026,23/01/2026,2026-01,AUS01,5410,CC1200,ServiceNow Inc,INV88647,PO9272,AUD,35603.01,INPUT,Payment for license,SAP,2026-01-24,2026-01-23,35603.01,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002297,2026-01-28,2026-01-18,2026-01,AUS01,5710,CC3100,GCP,INV47775,PO6632,GBP,38721.99,GST,Payment for goods,SAP,2026-01-28,2026-01-18,38721.99,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002298,03/02/2026,02/02/2026,2026-02,AUS01,5910,CC2000,Telstra Corp,INV45924,PO1218,AUD,23397.12,EXPORT,Payment for subscription,Workday,2026-02-03,2026-02-02,23397.12,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002299,24-01-2026,23-01-2026,2026-01,AUS01,5520,CC1100,Hays,INV45805,PO6335,AUD,11623.78,GST-FREE,Payment for subscription,Workday,2026-01-24,2026-01-23,11623.78,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002300,02/19/2026,02/18/2026,2026-02,AUS01,5910,CC3100,AWS,INV64259,PO8483,NZD,37305.68,GST,Payment for subscription,Workday,2026-02-19,2026-02-18,37305.68,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002301,13-01-2026,03-01-2026,2026-01,AUS01,5520,CC2000,WeWork Australia,INV89742,PO2280,AUD,21971.31,GST-FREE,Payment for subscription,Oracle,2026-01-13,2026-01-03,21971.31,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002302,2026-02-22,2026-02-17,2026-02,AUS01,5610,CC3000,LinkedIn Corp,INV51444,PO9743,GBP,40855.78,GST-FREE,Payment for subscription,Manual Entry,2026-02-22,2026-02-17,40855.78,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002303,13-01-2026,03-01-2026,2026-01,AUS01,5020,CC4100,WeWork Australia,INV47446,PO9592,USD,2115.84,EXPORT,Payment for consulting,SAP,2026-01-13,2026-01-03,2115.84,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002304,09/16/2025,09/09/2025,2025-09,AUS01,5510,CC3000,AWS,INV26970,PO8307,USD,43477.31,EXPORT,Payment for consulting,SAP,2025-09-16,2025-09-09,43477.31,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002305,04-02-2026,28-01-2026,2026-02,AUS01,5110,CC4000,DHL Express,INV50428,PO3088,GBP,453.72,GST-FREE,Payment for subscription,Manual Entry,2026-02-04,2026-01-28,453.72,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002306,18-02-2026,10-02-2026,2026-02,AUS01,5620,CC1000,Atlassian Pty,INV75226,PO5839,GBP,16694.04,GST-FREE,Payment for services,Oracle,2026-02-18,2026-02-10,16694.04,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002307,01/03/2026,12/26/2025,2026-01,AUS01,5110,CC2000,Google,INV33502,PO6573,USD,14570.79,INPUT,Payment for goods,Workday,2026-03-01,2025-12-26,14570.79,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002308,27-01-2026,26-01-2026,2026-01,AUS01,5000,CC4000,McKinsey,INV69325,,NZD,27049.13,GST,Payment for subscription,SAP,2026-01-27,2026-01-26,27049.13,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002309,11/01/2026,10/01/2026,2026-01,AUS01,5620,CC3000,ServiceNow Inc,INV34696,PO9438,NZD,9044.89,GST,Payment for subscription,Workday,2026-01-11,2026-01-10,9044.89,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002310,2026-02-14,2026-02-08,2026-02,AUS01,5610,CC4100,ServiceNow Inc,INV29585,,NZD,29908.29,GST-FREE,Payment for services,SAP,2026-02-14,2026-02-08,29908.29,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002311,2025-10-20,2025-10-17,2025-10,AUS01,5600,CC2100,Deloitte Touche,INV93974,PO5604,USD,32676.63,INPUT,Payment for services,API Import,2025-10-20,2025-10-17,32676.63,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002312,26-05-2025,17-05-2025,2025-05,AUS01,5210,CC2100,SAP,INV87560,PO3476,GBP,39430.19,EXPORT,Payment for subscription,SAP,2025-05-26,2025-05-17,39430.19,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002313,25/01/2026,23/01/2026,2026-01,AUS01,5100,CC3100,Zoom,INV91619,PO9471,USD,4263.56,EXPORT,Payment for services,API Import,2026-01-25,2026-01-23,4263.56,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002314,2026-01-04,2026-01-03,2026-01,AUS01,5900,CC4100,Federal Express,INV63529,PO8588,USD,38782.04,GST-FREE,Payment for license,API Import,2026-01-04,2026-01-03,38782.04,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002315,25-02-2026,21-02-2026,2026-02,AUS01,5700,CC3000,Regus Australia,INV55459,PO7832,GBP,20379.47,INPUT,Payment for goods,Workday,2026-02-25,2026-02-21,20379.47,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002316,17/02/2026,13/02/2026,2026-02,AUS01,5800,CC3200,Zoom,INV26811,PO4319,NZD,14055.66,GST-FREE,Payment for subscription,SAP,2026-02-17,2026-02-13,14055.66,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002317,03-02-2026,25-01-2026,2026-02,AUS01,5700,CC4000,Oracle,INV42999,PO4774,AUD,14967.23,GST-FREE,Payment for license,API Import,2026-02-03,2026-01-25,14967.23,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002318,06-11-2025,03-11-2025,2025-11,AUS01,5000,CC2100,Optus Pty,INV59658,PO9720,GBP,21329.4,EXPORT,Payment for goods,API Import,2025-11-06,2025-11-03,21329.4,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002319,18-02-2026,13-02-2026,2026-02,AUS01,5310,CC4000,Optus Pty,INV17289,PO6134,AUD,32560.86,GST-FREE,Payment for goods,SAP,2026-02-18,2026-02-13,32560.86,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002320,22/01/2026,15/01/2026,2026-01,AUS01,5520,CC3000,SAP,INV61921,,AUD,16776.66,GST-FREE,Payment for services,Manual Entry,2026-01-22,2026-01-15,16776.66,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002321,02/27/2026,02/25/2026,2026-02,AUS01,5220,CC2100,ServiceNow Inc,INV11995,PO2337,AUD,28637.11,GST,Payment for subscription,Workday,2026-02-27,2026-02-25,28637.11,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002322,12/01/2026,02/01/2026,2026-01,AUS01,5900,CC4100,Federal Express,INV50879,,NZD,15928.47,EXPORT,Payment for goods,Oracle,2026-01-12,2026-01-02,15928.47,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002323,03-01-2026,01-01-2026,2026-01,AUS01,5900,CC1100,Regus Australia,INV46258,PO8387,USD,10295.96,GST-FREE,Payment for goods,API Import,2026-01-03,2026-01-01,10295.96,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002324,14-02-2026,13-02-2026,2026-02,AUS01,5020,CC1000,Microsoft,INV39659,,USD,35652.87,INPUT,Payment for license,API Import,2026-02-14,2026-02-13,35652.87,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002325,03/16/2025,03/07/2025,2025-03,AUS01,5710,CC3000,AusPost,INV72411,PO1879,AUD,33041.41,GST,Payment for goods,SAP,2025-03-16,2025-07-03,33041.41,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002326,12/01/2026,04/01/2026,2026-01,AUS01,5610,CC2100,Workday,INV77498,,GBP,19726.01,GST-FREE,Payment for subscription,API Import,2026-01-12,2026-01-04,19726.01,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002327,2025-10-28,2025-10-24,2025-10,AUS01,5200,CC1100,Adobe,INV44608,PO8192,USD,8461.13,INPUT,Payment for services,Workday,2025-10-28,2025-10-24,8461.13,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002328,15/12/2025,13/12/2025,2025-12,AUS01,5300,CC4000,Workday,INV70271,PO9132,GBP,25045.34,INPUT,Payment for subscription,SAP,2025-12-15,2025-12-13,25045.34,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002329,2026-02-15,2026-02-11,2026-02,AUS01,5400,CC3100,AusPost,INV98107,PO7187,NZD,18159.53,GST,Payment for goods,Oracle,2026-02-15,2026-02-11,18159.53,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002330,28/12/2025,26/12/2025,2025-12,AUS01,5920,CC1200,Slack,INV75987,PO9801,AUD,26188.18,GST-FREE,Payment for goods,Manual Entry,2025-12-28,2025-12-26,26188.18,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002331,02/18/2026,02/10/2026,2026-02,AUS01,5110,CC3100,Deloitte Touche,INV11454,PO6900,USD,26981.48,GST-FREE,Payment for license,Manual Entry,2026-02-18,2026-10-02,26981.48,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002332,19/02/2026,18/02/2026,2026-02,AUS01,5400,CC3100,DHL Express,INV40357,,AUD,39946.25,INPUT,Payment for goods,Workday,2026-02-19,2026-02-18,39946.25,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002333,01/21/2026,01/17/2026,2026-01,AUS01,5310,CC4000,PWC,INV66753,PO3523,AUD,5149.68,INPUT,Payment for subscription,Oracle,2026-01-21,2026-01-17,5149.68,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002334,2026-01-04,2025-12-28,2026-01,AUS01,5800,CC2000,LinkedIn Corp,INV50229,PO4694,AUD,21375.4,GST,Payment for consulting,Workday,2026-01-04,2025-12-28,21375.4,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002335,2026-02-21,2026-02-19,2026-02,AUS01,5710,CC3100,BCG,INV85067,PO3734,NZD,41664.66,INPUT,Payment for services,API Import,2026-02-21,2026-02-19,41664.66,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002336,08-01-2026,29-12-2025,2026-01,AUS01,5810,CC2000,GCP,INV35352,PO7453,USD,34361.5,EXPORT,Payment for subscription,API Import,2026-01-08,2025-12-29,34361.5,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002337,16/01/2026,08/01/2026,2026-01,AUS01,5400,CC3200,Telstra Corp,INV84443,,GBP,21483.22,INPUT,Payment for license,Manual Entry,2026-01-16,2026-01-08,21483.22,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002338,03/03/2025,26/02/2025,2025-03,AUS01,5020,CC3200,Deloitte Touche,INV82797,,AUD,26358.61,GST-FREE,Payment for license,API Import,2025-03-03,2025-02-26,26358.61,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002339,08/26/2025,08/23/2025,2025-08,AUS01,5410,CC3200,Slack,INV99073,PO7652,USD,9101.73,GST,Payment for services,Workday,2025-08-26,2025-08-23,9101.73,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002340,2026-01-28,2026-01-27,2026-01,AUS01,5100,CC1100,Google,INV50363,PO1003,USD,27479.55,INPUT,Payment for subscription,Workday,2026-01-28,2026-01-27,27479.55,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002341,06/01/2026,30/12/2025,2026-01,AUS01,5220,CC3200,Adobe,INV21407,,AUD,11843.53,GST,Payment for license,Manual Entry,2026-01-06,2025-12-30,11843.53,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002342,04-02-2025,30-01-2025,2025-02,AUS01,5910,CC3200,Amazon,INV54908,PO8884,NZD,37782.13,GST,Payment for goods,API Import,2025-02-04,2025-01-30,37782.13,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002343,2026-02-22,2026-02-15,2026-02,AUS01,5420,CC4100,Federal Express,INV69256,,GBP,30017.17,EXPORT,Payment for services,API Import,2026-02-22,2026-02-15,30017.17,False,payment for services,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002344,22-01-2026,20-01-2026,2026-01,AUS01,5010,CC1200,SAP,INV39323,PO1936,GBP,8236.07,INPUT,Payment for subscription,API Import,2026-01-22,2026-01-20,8236.07,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002345,26-02-2026,16-02-2026,2026-02,AUS01,5600,CC3200,Adobe,INV23573,PO6964,NZD,41011.6,EXPORT,Payment for subscription,Manual Entry,2026-02-26,2026-02-16,41011.6,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002346,20/02/2026,17/02/2026,2026-02,AUS01,5810,CC3200,LinkedIn Corp,INV50403,PO2570,AUD,5422.67,INPUT,Payment for consulting,Manual Entry,2026-02-20,2026-02-17,5422.67,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002347,07/02/2026,31/01/2026,2026-02,AUS01,5000,CC4100,Telstra Corp,INV18236,,NZD,18342.91,EXPORT,Payment for license,Workday,2026-02-07,2026-01-31,18342.91,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002348,22-02-2026,18-02-2026,2026-02,AUS01,5320,CC4000,Federal Express,INV37857,PO4187,GBP,38803.46,INPUT,Payment for consulting,Workday,2026-02-22,2026-02-18,38803.46,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002349,09-02-2026,08-02-2026,2026-02,AUS01,5120,CC3100,SAP,INV96226,PO6745,USD,22101.1,EXPORT,Payment for license,Manual Entry,2026-02-09,2026-02-08,22101.1,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002350,01/26/2026,01/20/2026,2026-01,AUS01,5510,CC3200,Federal Express,INV68014,PO6715,GBP,27894.02,INPUT,Payment for subscription,Oracle,2026-01-26,2026-01-20,27894.02,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002351,09-01-2026,04-01-2026,2026-01,AUS01,5920,CC3000,Microsoft,INV41632,PO3779,USD,11468.13,INPUT,Payment for license,SAP,2026-01-09,2026-01-04,11468.13,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002352,02/18/2026,02/09/2026,2026-02,AUS01,5610,CC3100,McKinsey,INV53616,PO4883,USD,28911.56,INPUT,Payment for consulting,Workday,2026-02-18,2026-09-02,28911.56,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002353,2025-11-09,2025-11-01,2025-11,AUS01,5510,CC1000,Regus Australia,INV79950,PO7601,USD,23991.1,GST-FREE,Payment for license,Oracle,2025-11-09,2025-11-01,23991.1,False,payment for license,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002354,2026-02-06,2026-02-02,2026-02,AUS01,5410,CC4100,Federal Express,INV46267,PO1478,NZD,43923.2,GST,Payment for consulting,Oracle,2026-02-06,2026-02-02,43923.2,False,payment for consulting,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002355,15/02/2026,14/02/2026,2026-02,AUS01,5900,CC2100,Google,INV38629,,NZD,158.73,EXPORT,Payment for subscription,SAP,2026-02-15,2026-02-14,158.73,False,payment for subscription,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002356,2026-01-11,2026-01-10,2026-01,AUS01,5900,CC1200,AusPost,INV92790,PO4374,NZD,23291.99,EXPORT,Payment for goods,Workday,2026-01-11,2026-01-10,23291.99,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
TXN002357,13-02-2026,08-02-2026,2026-02,AUS01,5620,CC3100,PWC,INV42458,,GBP,38883.23,GST,Payment for goods,Manual Entry,2026-02-13,2026-02-08,38883.23,False,payment for goods,2026-02-23 16:50:30.516232,Raw_GL_Export.csv
