transaction_id,posting_date_raw,posting_date,invoice_date_raw,invoice_date,fiscal_period,fiscal_year,fiscal_month,entity_code,account_code_raw,cost_center_raw,vendor_name_raw,invoice_number,po_number,currency_code,amount_raw,amount,amount_is_negative,tax_code,narrative,source_system,processing_timestamp,data_quality_score,anomaly_count
TXN002415,13-02-2026,2026-02-13,08-02-2026,2026-02-08,2026-02,2026,02,AUS01,5310,CC2000,LinkedIn Corp,INV41353,PO3539,AUD,12784.98,12784.98,False,EXPORT,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002416,2026-02-08,2026-02-08,2026-01-29,2026-01-29,2026-02,2026,02,AUS01,5110,CC3200,KPMG Australia,INV64233,PO6757,USD,36013.26,36013.26,False,GST-FREE,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002417,06/07/2025,2025-07-06,02/07/2025,2025-07-02,2025-07,2025,07,AUS01,5400,CC1100,AusPost,INV64856,PO5104,NZD,15354.89,15354.89,False,GST,Payment for consulting,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002418,02/11/2026,2026-11-02,02/08/2026,2026-08-02,2026-02,2026,02,AUS01,5410,CC3200,Slack,INV92451,PO1941,AUD,30382.9,30382.9,False,EXPORT,Payment for goods,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN002419,06/24/2025,2025-06-24,06/22/2025,2025-06-22,2025-06,2025,06,AUS01,5000,CC1000,WeWork Australia,INV65871,PO6229,GBP,24788.68,24788.68,False,GST,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002420,2025-12-25,2025-12-25,2025-12-22,2025-12-22,2025-12,2025,12,AUS01,5020,CC4000,Google,INV33622,PO6979,GBP,20468.44,20468.44,False,GST-FREE,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002421,26/02/2026,2026-02-26,22/02/2026,2026-02-22,2026-02,2026,02,AUS01,5000,CC3000,PWC,INV20734,PO7858,NZD,33060.01,33060.01,False,INPUT,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002422,2026-02-27,2026-02-27,2026-02-19,2026-02-19,2026-02,2026,02,AUS01,5600,CC2100,SAP,INV14203,,USD,38744.81,38744.81,False,GST-FREE,Payment for goods,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002423,02/22/2026,2026-02-22,02/15/2026,2026-02-15,2026-02,2026,02,AUS01,5800,CC4000,BCG,INV28701,PO5990,NZD,33290.78,33290.78,False,GST,Payment for services,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002424,02/11/2026,2026-11-02,02/02/2026,2026-02-02,2026-02,2026,02,AUS01,5510,CC1000,McKinsey,INV34951,,AUD,2340.67,2340.67,False,GST-FREE,Payment for subscription,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN002425,08-11-2025,2025-11-08,04-11-2025,2025-11-04,2025-11,2025,11,AUS01,5810,CC2000,AWS,INV49669,,NZD,21741.53,21741.53,False,INPUT,Payment for services,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002426,01/19/2026,2026-01-19,01/17/2026,2026-01-17,2026-01,2026,01,AUS01,5400,CC2100,ServiceNow Inc,INV93858,PO2571,GBP,41815.52,41815.52,False,GST,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002427,02/27/2026,2026-02-27,02/19/2026,2026-02-19,2026-02,2026,02,AUS01,5010,CC1100,Oracle,INV82325,PO4669,NZD,31698.99,31698.99,False,GST-FREE,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002428,24-01-2025,2025-01-24,22-01-2025,2025-01-22,2025-01,2025,01,AUS01,5420,CC4000,Regus Australia,INV59622,PO7143,GBP,23860.46,23860.46,False,EXPORT,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002429,2026-02-20,2026-02-20,2026-02-12,2026-02-12,2026-02,2026,02,AUS01,5800,CC2000,Accenture Pty,INV17498,PO6948,AUD,34379.97,34379.97,False,GST,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002430,25-11-2025,2025-11-25,15-11-2025,2025-11-15,2025-11,2025,11,AUS01,5810,CC4000,SAP,INV73979,PO7156,USD,32314.6,32314.6,False,GST,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002431,02/01/2026,2026-01-02,01/27/2026,2026-01-27,2026-02,2026,02,AUS01,5010,CC3100,WeWork Australia,INV29561,PO6473,NZD,41770.63,41770.63,False,INPUT,Payment for license,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN002432,02/27/2026,2026-02-27,02/19/2026,2026-02-19,2026-02,2026,02,AUS01,5000,CC3200,Federal Express,INV61374,,NZD,401.12,401.12,False,INPUT,Payment for services,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002433,02/18/2026,2026-02-18,02/11/2026,2026-11-02,2026-02,2026,02,AUS01,5110,CC1200,Optus Pty,INV63827,,AUD,26185.41,26185.41,False,GST-FREE,Payment for goods,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002434,2026-01-26,2026-01-26,2026-01-24,2026-01-24,2026-01,2026,01,AUS01,5520,CC3100,Robert Half International,INV89477,PO4609,AUD,33303.72,33303.72,False,GST,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002435,2026-01-19,2026-01-19,2026-01-09,2026-01-09,2026-01,2026,01,AUS01,5220,CC4100,AWS,INV16421,PO3227,AUD,29450.25,29450.25,False,GST,Payment for consulting,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002436,22/07/2025,2025-07-22,13/07/2025,2025-07-13,2025-07,2025,07,AUS01,5000,CC3000,LinkedIn Corp,INV16521,,GBP,37065.3,37065.3,False,EXPORT,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002437,05-10-2025,2025-10-05,26-09-2025,2025-09-26,2025-10,2025,10,AUS01,5110,CC1100,GCP,INV50096,PO9042,NZD,19263.43,19263.43,False,EXPORT,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002438,01/21/2026,2026-01-21,01/11/2026,2026-11-01,2026-01,2026,01,AUS01,5320,CC3100,Atlassian Pty,INV25745,PO7035,USD,6803.41,6803.41,False,INPUT,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002439,28-02-2026,2026-02-28,23-02-2026,2026-02-23,2026-02,2026,02,AUS01,5800,CC4000,Oracle,INV56782,,NZD,2115.28,2115.28,False,EXPORT,Payment for consulting,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002440,26-01-2026,2026-01-26,18-01-2026,2026-01-18,2026-01,2026,01,AUS01,5200,CC3000,Atlassian Pty,INV75095,,USD,32913.95,32913.95,False,EXPORT,Payment for consulting,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002441,16-09-2025,2025-09-16,06-09-2025,2025-09-06,2025-09,2025,09,AUS01,5210,CC3000,BCG,INV58869,PO8695,NZD,9805.59,9805.59,False,GST-FREE,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002442,12/02/2026,2026-02-12,11/02/2026,2026-02-11,2026-02,2026,02,AUS01,5910,CC1100,SAP,INV65808,PO3016,AUD,31396.57,31396.57,False,INPUT,Payment for goods,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002443,26-07-2025,2025-07-26,24-07-2025,2025-07-24,2025-07,2025,07,AUS01,5600,CC1100,AusPost,INV98898,,USD,9565.77,9565.77,False,GST-FREE,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002444,25-02-2025,2025-02-25,16-02-2025,2025-02-16,2025-02,2025,02,AUS01,5200,CC1000,McKinsey,INV59009,,GBP,23913.59,23913.59,False,EXPORT,Payment for subscription,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002445,06-08-2025,2025-08-06,03-08-2025,2025-08-03,2025-08,2025,08,AUS01,5010,CC1200,PWC,INV24907,,GBP,11485.79,11485.79,False,GST,Payment for goods,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002446,19/02/2026,2026-02-19,14/02/2026,2026-02-14,2026-02,2026,02,AUS01,5800,CC3000,Atlassian Pty,INV26716,,GBP,10461.05,10461.05,False,GST-FREE,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002447,15-02-2026,2026-02-15,06-02-2026,2026-02-06,2026-02,2026,02,AUS01,5410,CC3000,AWS,INV99870,PO8198,USD,25587.85,25587.85,False,INPUT,Payment for subscription,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002448,01/11/2026,2026-11-01,01/03/2026,2026-03-01,2026-01,2026,01,AUS01,5710,CC3200,Seek Limited,INV19720,PO5935,AUD,20694.74,20694.74,False,GST-FREE,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN002449,10/21/2025,2025-10-21,10/17/2025,2025-10-17,2025-10,2025,10,AUS01,5320,CC2000,Robert Half International,INV74874,PO3305,AUD,3185.06,3185.06,False,INPUT,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002450,01/02/2026,2026-02-01,12/24/2025,2025-12-24,2026-01,2026,01,AUS01,5010,CC2000,Federal Express,INV64749,,NZD,20336.76,20336.76,False,INPUT,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN002451,07/01/2026,2026-01-07,28/12/2025,2025-12-28,2026-01,2026,01,AUS01,5100,CC3100,Federal Express,INV52534,,GBP,43943.98,43943.98,False,INPUT,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002452,02/08/2026,2026-08-02,02/03/2026,2026-03-02,2026-02,2026,02,AUS01,5900,CC1100,MSFT,INV73803,PO8765,AUD,802.3,802.3,False,GST-FREE,Payment for subscription,API Import,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN002453,01/07/2026,2026-07-01,01/02/2026,2026-02-01,2026-01,2026,01,AUS01,5910,CC4100,Zoom,INV23999,PO2163,AUD,41444.93,41444.93,False,GST,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN002454,21-12-2025,2025-12-21,11-12-2025,2025-12-11,2025-12,2025,12,AUS01,5610,CC1100,Workday,INV58458,PO6258,USD,34343.47,34343.47,False,GST-FREE,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002455,2026-01-10,2026-01-10,2026-01-08,2026-01-08,2026-01,2026,01,AUS01,5020,CC3000,Hays,INV70038,PO1871,AUD,38493.59,38493.59,False,INPUT,Payment for services,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002456,10/01/2026,2026-01-10,03/01/2026,2026-01-03,2026-01,2026,01,AUS01,5120,CC2100,BCG,INV10425,PO3022,NZD,12844.07,12844.07,False,GST-FREE,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002457,02/23/2026,2026-02-23,02/16/2026,2026-02-16,2026-02,2026,02,AUS01,5610,CC1200,Zoom,INV74250,PO2365,USD,25675.76,25675.76,False,GST,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002458,01/22/2026,2026-01-22,01/18/2026,2026-01-18,2026-01,2026,01,AUS01,5220,CC3100,Federal Express,INV43972,PO1812,AUD,41332.86,41332.86,False,INPUT,Payment for services,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002459,02/02/2026,2026-02-02,23/01/2026,2026-01-23,2026-02,2026,02,AUS01,5510,CC1100,MSFT,INV24202,PO6526,GBP,26056.23,26056.23,False,INPUT,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002460,2026-02-09,2026-02-09,2026-02-06,2026-02-06,2026-02,2026,02,AUS01,5000,CC1200,Adobe,INV54296,PO7274,NZD,28526.55,28526.55,False,EXPORT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002461,01/20/2026,2026-01-20,01/13/2026,2026-01-13,2026-01,2026,01,AUS01,5220,CC1100,BCG,INV98357,,NZD,5570.9,5570.9,False,GST-FREE,Payment for consulting,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002462,2026-01-24,2026-01-24,2026-01-21,2026-01-21,2026-01,2026,01,AUS01,5510,CC3000,Salesforce,INV82341,,NZD,40725.11,40725.11,False,INPUT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002463,06/22/2025,2025-06-22,06/14/2025,2025-06-14,2025-06,2025,06,AUS01,5520,CC1200,MSFT,INV87679,,NZD,8077.79,8077.79,False,INPUT,Payment for services,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002464,2026-01-28,2026-01-28,2026-01-26,2026-01-26,2026-01,2026,01,AUS01,5620,CC2100,Adobe,INV24438,,NZD,22719.59,22719.59,False,INPUT,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002465,01/27/2026,2026-01-27,01/20/2026,2026-01-20,2026-01,2026,01,AUS01,5600,CC4100,SAP,INV64026,PO1093,AUD,12874.49,12874.49,False,GST-FREE,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002466,2025-05-27,2025-05-27,2025-05-25,2025-05-25,2025-05,2025,05,AUS01,5420,CC2100,Microsoft,INV50268,PO9244,USD,2418.69,2418.69,False,INPUT,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002467,13-01-2026,2026-01-13,07-01-2026,2026-01-07,2026-01,2026,01,AUS01,5610,CC2100,Salesforce,INV42413,PO8488,USD,20904.47,20904.47,False,GST,Payment for subscription,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002468,04-02-2026,2026-02-04,30-01-2026,2026-01-30,2026-02,2026,02,AUS01,5220,CC4100,Atlassian Pty,INV24900,PO1416,NZD,8693.36,8693.36,False,GST-FREE,Payment for services,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002469,2026-01-07,2026-01-07,2025-12-29,2025-12-29,2026-01,2026,01,AUS01,5310,CC1200,Workday,INV40909,,AUD,16232.75,16232.75,False,GST-FREE,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002470,2026-01-23,2026-01-23,2026-01-20,2026-01-20,2026-01,2026,01,AUS01,5110,CC2100,DHL Express,INV20705,PO3590,USD,42425.86,42425.86,False,EXPORT,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002471,11/10/2025,2025-10-11,06/10/2025,2025-10-06,2025-10,2025,10,AUS01,5120,CC2000,Telstra Corp,INV72139,PO6094,GBP,36012.89,36012.89,False,EXPORT,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002472,24/02/2026,2026-02-24,14/02/2026,2026-02-14,2026-02,2026,02,AUS01,5810,CC4000,Hays,INV49634,,GBP,31903.94,31903.94,False,EXPORT,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002473,16/03/2025,2025-03-16,14/03/2025,2025-03-14,2025-03,2025,03,AUS01,5010,CC3200,BCG,INV12682,,USD,35727.78,35727.78,False,GST,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002474,01/26/2026,2026-01-26,01/24/2026,2026-01-24,2026-01,2026,01,AUS01,5000,CC4100,Hays,INV28031,PO3995,USD,12836.21,12836.21,False,EXPORT,Payment for consulting,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002475,2026-02-10,2026-02-10,2026-02-03,2026-02-03,2026-02,2026,02,AUS01,5800,CC4000,Workday,INV40662,PO6227,USD,21894.28,21894.28,False,EXPORT,Payment for goods,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002476,2026-01-18,2026-01-18,2026-01-09,2026-01-09,2026-01,2026,01,AUS01,5120,CC4000,SAP,INV70217,PO7987,GBP,29199.88,29199.88,False,GST-FREE,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002477,2026-01-16,2026-01-16,2026-01-11,2026-01-11,2026-01,2026,01,AUS01,5120,CC2000,WeWork Australia,INV20364,PO7016,GBP,34819.96,34819.96,False,GST-FREE,Payment for license,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002478,2025-01-03,2025-01-03,2024-12-27,2024-12-27,2025-01,2025,01,AUS01,5700,CC4100,Oracle,INV42695,PO8660,AUD,29320.95,29320.95,False,INPUT,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002479,01-12-2025,2025-12-01,30-11-2025,2025-11-30,2025-12,2025,12,AUS01,5500,CC3200,Regus Australia,INV84231,,AUD,32572.32,32572.32,False,INPUT,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002480,20-01-2026,2026-01-20,16-01-2026,2026-01-16,2026-01,2026,01,AUS01,5900,CC3000,LinkedIn Corp,INV26416,PO4894,GBP,22755.14,22755.14,False,EXPORT,Payment for license,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002481,03/26/2025,2025-03-26,03/16/2025,2025-03-16,2025-03,2025,03,AUS01,5320,CC1100,Deloitte Touche,INV32454,,NZD,33319.18,33319.18,False,INPUT,Payment for subscription,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002482,02/11/2026,2026-11-02,02/09/2026,2026-09-02,2026-02,2026,02,AUS01,5200,CC2000,Microsoft,INV48554,,NZD,27593.78,27593.78,False,INPUT,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN002483,02/22/2026,2026-02-22,02/20/2026,2026-02-20,2026-02,2026,02,AUS01,5800,CC1100,Amazon,INV24058,PO8026,GBP,22455.0,22455.0,False,INPUT,Payment for goods,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002484,01/25/2026,2026-01-25,01/15/2026,2026-01-15,2026-01,2026,01,AUS01,5000,CC3000,Amazon,INV75093,PO3332,NZD,3013.36,3013.36,False,GST-FREE,Payment for goods,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002485,09/02/2026,2026-02-09,02/02/2026,2026-02-02,2026-02,2026,02,AUS01,5920,CC3200,Robert Half International,INV36046,PO3826,GBP,39090.05,39090.05,False,GST,Payment for goods,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002486,04/02/2026,2026-02-04,26/01/2026,2026-01-26,2026-02,2026,02,AUS01,5020,CC3200,Salesforce,INV98440,PO6245,USD,15963.38,15963.38,False,INPUT,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002487,03/09/2025,2025-09-03,26/08/2025,2025-08-26,2025-09,2025,09,AUS01,5800,CC3000,Telstra Corp,INV38502,,USD,34108.16,34108.16,False,EXPORT,Payment for subscription,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002488,27/01/2025,2025-01-27,23/01/2025,2025-01-23,2025-01,2025,01,AUS01,5100,CC1000,Robert Half International,INV17056,PO6477,GBP,7372.63,7372.63,False,GST-FREE,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002489,2025-02-22,2025-02-22,2025-02-21,2025-02-21,2025-02,2025,02,AUS01,5210,CC4000,GCP,INV49038,PO7098,AUD,11031.09,11031.09,False,EXPORT,Payment for services,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002490,02/12/2025,2025-12-02,30/11/2025,2025-11-30,2025-12,2025,12,AUS01,5510,CC1200,EY Australia,INV81299,,AUD,31818.34,31818.34,False,GST,Payment for services,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002491,02/17/2026,2026-02-17,02/10/2026,2026-10-02,2026-02,2026,02,AUS01,5020,CC3100,Seek Limited,INV34080,PO5612,GBP,28904.67,28904.67,False,GST-FREE,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002492,19-09-2025,2025-09-19,18-09-2025,2025-09-18,2025-09,2025,09,AUS01,5200,CC1200,Amazon,INV97070,PO4490,NZD,8528.09,8528.09,False,INPUT,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002493,10/01/2026,2026-01-10,08/01/2026,2026-01-08,2026-01,2026,01,AUS01,5010,CC3100,Regus Australia,INV48565,PO1031,AUD,39198.41,39198.41,False,GST,Payment for services,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002494,01/21/2026,2026-01-21,01/19/2026,2026-01-19,2026-01,2026,01,AUS01,5200,CC1100,Accenture Pty,INV84871,PO1775,NZD,16550.77,16550.77,False,EXPORT,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002495,22/09/2025,2025-09-22,18/09/2025,2025-09-18,2025-09,2025,09,AUS01,5610,CC3000,Telstra Corp,INV74110,PO2257,GBP,5958.41,5958.41,False,GST,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002496,25-05-2025,2025-05-25,16-05-2025,2025-05-16,2025-05,2025,05,AUS01,5920,CC3200,Hays,INV58636,PO4567,GBP,21477.83,21477.83,False,EXPORT,Payment for license,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002497,2026-01-15,2026-01-15,2026-01-12,2026-01-12,2026-01,2026,01,AUS01,5900,CC2000,Google,INV15468,,USD,27701.11,27701.11,False,GST-FREE,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002498,01/02/2026,2026-02-01,12/27/2025,2025-12-27,2026-01,2026,01,AUS01,5100,CC4100,Deloitte Touche,INV76821,PO2384,NZD,15437.06,15437.06,False,EXPORT,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN002499,2026-01-09,2026-01-09,2025-12-31,2025-12-31,2026-01,2026,01,AUS01,5520,CC1000,Hays,INV42502,PO2752,GBP,35070.8,35070.8,False,GST,Payment for subscription,Manual Entry,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002500,06/26/2025,2025-06-26,06/17/2025,2025-06-17,2025-06,2025,06,AUS01,5310,CC4100,SAP,INV41250,PO3297,AUD,34548.69,34548.69,False,INPUT,Payment for services,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002501,10/09/2025,2025-09-10,09/29/2025,2025-09-29,2025-10,2025,10,AUS01,5200,CC2000,Oracle,INV42985,,GBP,3743.64,3743.64,False,INPUT,Payment for consulting,Oracle,2026-02-22 23:27:14.356841,83.92156862745098,1
TXN002502,01/17/2026,2026-01-17,01/10/2026,2026-10-01,2026-01,2026,01,AUS01,5420,CC1000,Slack,INV56545,,AUD,33275.78,33275.78,False,GST,Payment for license,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002503,2026-01-06,2026-01-06,2025-12-31,2025-12-31,2026-01,2026,01,AUS01,5320,CC3000,BCG,INV47016,PO1590,USD,30352.26,30352.26,False,INPUT,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002504,23-01-2026,2026-01-23,15-01-2026,2026-01-15,2026-01,2026,01,AUS01,5420,CC4000,Adobe,INV14100,PO8463,USD,43875.46,43875.46,False,GST,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002505,2026-01-09,2026-01-09,2025-12-30,2025-12-30,2026-01,2026,01,AUS01,5300,CC3200,Salesforce,INV62760,,AUD,35224.87,35224.87,False,INPUT,Payment for consulting,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002506,22-01-2026,2026-01-22,13-01-2026,2026-01-13,2026-01,2026,01,AUS01,5710,CC1000,PWC,INV50714,PO7698,AUD,42423.22,42423.22,False,GST,Payment for consulting,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002507,17-11-2025,2025-11-17,12-11-2025,2025-11-12,2025-11,2025,11,AUS01,5220,CC1200,Telstra Corp,INV75216,,USD,34654.63,34654.63,False,INPUT,Payment for subscription,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002508,18-01-2026,2026-01-18,10-01-2026,2026-01-10,2026-01,2026,01,AUS01,5020,CC1100,Amazon,INV11806,,AUD,22643.42,22643.42,False,EXPORT,Payment for goods,Workday,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002509,2025-11-15,2025-11-15,2025-11-10,2025-11-10,2025-11,2025,11,AUS01,5700,CC2100,ServiceNow Inc,INV50364,PO7932,AUD,20914.78,20914.78,False,GST-FREE,Payment for license,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002510,20-02-2026,2026-02-20,15-02-2026,2026-02-15,2026-02,2026,02,AUS01,5610,CC1000,Workday,INV77295,PO8602,AUD,11809.11,11809.11,False,GST-FREE,Payment for consulting,API Import,2026-02-22 23:27:14.356841,83.92156862745098,0
TXN002511,20/09/2025,2025-09-20,15/09/2025,2025-09-15,2025-09,2025,09,AUS01,5400,CC4100,Adobe,INV79126,,NZD,21073.51,21073.51,False,INPUT,Payment for goods,SAP,2026-02-22 23:27:14.356841,83.92156862745098,0
